TC (En Bs/USD),N°,Monto,banco,fecha
10.35,1.0,14000.0,BANCO BISA,2026-07-13
10.36,0.0,0.0,BANCO BISA,2026-07-13
10.39,0.0,0.0,BANCO BISA,2026-07-13
10.4,2.0,4765.0,BANCO BISA,2026-07-13
10.4001,0.0,0.0,BANCO BISA,2026-07-13
10.43,0.0,0.0,BANCO BISA,2026-07-13
10.45,2.0,134165.0,BANCO BISA,2026-07-13
10.5,0.0,0.0,BANCO BISA,2026-07-13
10.51,0.0,0.0,BANCO BISA,2026-07-13
10.525,0.0,0.0,BANCO BISA,2026-07-13
10.55,2.0,759965.0,BANCO BISA,2026-07-13
10.56,1.0,1210000.0,BANCO BISA,2026-07-13
10.6,0.0,0.0,BANCO BISA,2026-07-13
10.64,0.0,0.0,BANCO BISA,2026-07-13
10.65,0.0,0.0,BANCO BISA,2026-07-13
10.71,0.0,0.0,BANCO BISA,2026-07-13
10.768,0.0,0.0,BANCO BISA,2026-07-13
10.85,0.0,0.0,BANCO BISA,2026-07-13
9.6,0.0,0.0,BANCO DE CRÉDITO,2026-07-13
9.63,0.0,0.0,BANCO DE CRÉDITO,2026-07-13
9.7,0.0,0.0,BANCO DE CRÉDITO,2026-07-13
9.73,0.0,0.0,BANCO DE CRÉDITO,2026-07-13
9.88,0.0,0.0,BANCO DE CRÉDITO,2026-07-13
9.96,0.0,0.0,BANCO DE CRÉDITO,2026-07-13
9.99,0.0,0.0,BANCO DE CRÉDITO,2026-07-13
10.0,0.0,0.0,BANCO DE CRÉDITO,2026-07-13
10.1,0.0,0.0,BANCO DE CRÉDITO,2026-07-13
10.14,0.0,0.0,BANCO DE CRÉDITO,2026-07-13
10.19,0.0,0.0,BANCO DE CRÉDITO,2026-07-13
10.2,0.0,0.0,BANCO DE CRÉDITO,2026-07-13
10.24,0.0,0.0,BANCO DE CRÉDITO,2026-07-13
10.25,0.0,0.0,BANCO DE CRÉDITO,2026-07-13
10.3,46.0,129929.0,BANCO DE CRÉDITO,2026-07-13
10.32,0.0,0.0,BANCO DE CRÉDITO,2026-07-13
10.35,0.0,0.0,BANCO DE CRÉDITO,2026-07-13
10.36,0.0,0.0,BANCO DE CRÉDITO,2026-07-13
10.39,0.0,0.0,BANCO DE CRÉDITO,2026-07-13
10.4,1.0,53800.0,BANCO DE CRÉDITO,2026-07-13
10.4001,0.0,0.0,BANCO DE CRÉDITO,2026-07-13
10.43,0.0,0.0,BANCO DE CRÉDITO,2026-07-13
10.45,0.0,0.0,BANCO DE CRÉDITO,2026-07-13
10.5,35.0,73100.0,BANCO DE CRÉDITO,2026-07-13
10.51,0.0,0.0,BANCO DE CRÉDITO,2026-07-13
10.525,0.0,0.0,BANCO DE CRÉDITO,2026-07-13
10.55,0.0,0.0,BANCO DE CRÉDITO,2026-07-13
10.56,0.0,0.0,BANCO DE CRÉDITO,2026-07-13
10.6,0.0,0.0,BANCO DE CRÉDITO,2026-07-13
10.64,0.0,0.0,BANCO DE CRÉDITO,2026-07-13
10.65,0.0,0.0,BANCO DE CRÉDITO,2026-07-13
10.71,0.0,0.0,BANCO DE CRÉDITO,2026-07-13
10.768,0.0,0.0,BANCO DE CRÉDITO,2026-07-13
10.85,0.0,0.0,BANCO DE CRÉDITO,2026-07-13
9.6,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-07-13
9.63,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-07-13
9.7,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-07-13
9.73,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-07-13
9.88,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-07-13
9.96,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-07-13
9.99,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-07-13
10.0,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-07-13
10.1,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-07-13
10.14,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-07-13
10.19,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-07-13
10.2,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-07-13
10.24,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-07-13
10.25,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-07-13
10.3,15.0,1372.0,BANCO DE LA NACIÓN ARGENTINA,2026-07-13
10.32,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-07-13
10.35,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-07-13
10.36,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-07-13
10.39,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-07-13
10.4,1.0,1154.0,BANCO DE LA NACIÓN ARGENTINA,2026-07-13
10.4001,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-07-13
10.43,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-07-13
10.45,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-07-13
10.5,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-07-13
10.51,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-07-13
10.525,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-07-13
10.55,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-07-13
10.56,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-07-13
10.6,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-07-13
10.64,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-07-13
10.65,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-07-13
10.71,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-07-13
10.768,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-07-13
10.85,0.0,0.0,BANCO DE LA NACIÓN ARGENTINA,2026-07-13
9.6,0.0,0.0,BANCO ECONÓMICO,2026-07-13
9.63,0.0,0.0,BANCO ECONÓMICO,2026-07-13
9.7,0.0,0.0,BANCO ECONÓMICO,2026-07-13
9.73,0.0,0.0,BANCO ECONÓMICO,2026-07-13
9.88,0.0,0.0,BANCO ECONÓMICO,2026-07-13
9.96,0.0,0.0,BANCO ECONÓMICO,2026-07-13
9.99,0.0,0.0,BANCO ECONÓMICO,2026-07-13
10.0,0.0,0.0,BANCO ECONÓMICO,2026-07-13
10.1,0.0,0.0,BANCO ECONÓMICO,2026-07-13
10.14,0.0,0.0,BANCO ECONÓMICO,2026-07-13
10.19,0.0,0.0,BANCO ECONÓMICO,2026-07-13
10.2,0.0,0.0,BANCO ECONÓMICO,2026-07-13
10.24,0.0,0.0,BANCO ECONÓMICO,2026-07-13
10.25,0.0,0.0,BANCO ECONÓMICO,2026-07-13
10.3,26.0,28314.0,BANCO ECONÓMICO,2026-07-13
10.32,0.0,0.0,BANCO ECONÓMICO,2026-07-13
10.35,0.0,0.0,BANCO ECONÓMICO,2026-07-13
10.36,0.0,0.0,BANCO ECONÓMICO,2026-07-13
10.39,0.0,0.0,BANCO ECONÓMICO,2026-07-13
10.4,2.0,103976.0,BANCO ECONÓMICO,2026-07-13
10.4001,0.0,0.0,BANCO ECONÓMICO,2026-07-13
10.43,0.0,0.0,BANCO ECONÓMICO,2026-07-13
10.45,0.0,0.0,BANCO ECONÓMICO,2026-07-13
10.5,0.0,0.0,BANCO ECONÓMICO,2026-07-13
10.51,0.0,0.0,BANCO ECONÓMICO,2026-07-13
10.525,0.0,0.0,BANCO ECONÓMICO,2026-07-13
10.55,0.0,0.0,BANCO ECONÓMICO,2026-07-13
10.56,0.0,0.0,BANCO ECONÓMICO,2026-07-13
10.6,1.0,300000.0,BANCO ECONÓMICO,2026-07-13
10.64,0.0,0.0,BANCO ECONÓMICO,2026-07-13
10.65,0.0,0.0,BANCO ECONÓMICO,2026-07-13
10.71,0.0,0.0,BANCO ECONÓMICO,2026-07-13
10.768,0.0,0.0,BANCO ECONÓMICO,2026-07-13
10.85,0.0,0.0,BANCO ECONÓMICO,2026-07-13
9.6,0.0,0.0,BANCO FIE,2026-07-13
9.63,0.0,0.0,BANCO FIE,2026-07-13
9.7,0.0,0.0,BANCO FIE,2026-07-13
9.73,0.0,0.0,BANCO FIE,2026-07-13
9.88,0.0,0.0,BANCO FIE,2026-07-13
9.96,0.0,0.0,BANCO FIE,2026-07-13
9.99,0.0,0.0,BANCO FIE,2026-07-13
10.0,0.0,0.0,BANCO FIE,2026-07-13
10.1,0.0,0.0,BANCO FIE,2026-07-13
10.14,0.0,0.0,BANCO FIE,2026-07-13
10.19,0.0,0.0,BANCO FIE,2026-07-13
10.2,0.0,0.0,BANCO FIE,2026-07-13
10.24,0.0,0.0,BANCO FIE,2026-07-13
10.25,0.0,0.0,BANCO FIE,2026-07-13
10.3,21.0,66249.0,BANCO FIE,2026-07-13
10.32,0.0,0.0,BANCO FIE,2026-07-13
10.35,0.0,0.0,BANCO FIE,2026-07-13
10.36,0.0,0.0,BANCO FIE,2026-07-13
10.39,0.0,0.0,BANCO FIE,2026-07-13
10.4,0.0,0.0,BANCO FIE,2026-07-13
10.4001,0.0,0.0,BANCO FIE,2026-07-13
10.43,0.0,0.0,BANCO FIE,2026-07-13
10.45,0.0,0.0,BANCO FIE,2026-07-13
10.5,1.0,32431.0,BANCO FIE,2026-07-13
10.51,0.0,0.0,BANCO FIE,2026-07-13
10.525,1.0,300000.0,BANCO FIE,2026-07-13
10.55,0.0,0.0,BANCO FIE,2026-07-13
10.56,0.0,0.0,BANCO FIE,2026-07-13
10.6,0.0,0.0,BANCO FIE,2026-07-13
10.64,0.0,0.0,BANCO FIE,2026-07-13
10.65,0.0,0.0,BANCO FIE,2026-07-13
10.71,0.0,0.0,BANCO FIE,2026-07-13
10.768,0.0,0.0,BANCO FIE,2026-07-13
10.85,0.0,0.0,BANCO FIE,2026-07-13
9.6,0.0,0.0,BANCO FORTALEZA,2026-07-13
9.63,0.0,0.0,BANCO FORTALEZA,2026-07-13
9.7,0.0,0.0,BANCO FORTALEZA,2026-07-13
9.73,0.0,0.0,BANCO FORTALEZA,2026-07-13
9.88,0.0,0.0,BANCO FORTALEZA,2026-07-13
9.96,0.0,0.0,BANCO FORTALEZA,2026-07-13
9.99,0.0,0.0,BANCO FORTALEZA,2026-07-13
10.0,0.0,0.0,BANCO FORTALEZA,2026-07-13
10.1,0.0,0.0,BANCO FORTALEZA,2026-07-13
10.14,0.0,0.0,BANCO FORTALEZA,2026-07-13
10.19,0.0,0.0,BANCO FORTALEZA,2026-07-13
10.2,0.0,0.0,BANCO FORTALEZA,2026-07-13
10.24,0.0,0.0,BANCO FORTALEZA,2026-07-13
10.25,0.0,0.0,BANCO FORTALEZA,2026-07-13
10.3,0.0,0.0,BANCO FORTALEZA,2026-07-13
10.32,0.0,0.0,BANCO FORTALEZA,2026-07-13
10.35,0.0,0.0,BANCO FORTALEZA,2026-07-13
10.36,0.0,0.0,BANCO FORTALEZA,2026-07-13
10.39,0.0,0.0,BANCO FORTALEZA,2026-07-13
10.4,6.0,70.0,BANCO FORTALEZA,2026-07-13
10.4001,0.0,0.0,BANCO FORTALEZA,2026-07-13
10.43,0.0,0.0,BANCO FORTALEZA,2026-07-13
10.45,0.0,0.0,BANCO FORTALEZA,2026-07-13
10.5,0.0,0.0,BANCO FORTALEZA,2026-07-13
10.51,0.0,0.0,BANCO FORTALEZA,2026-07-13
10.525,0.0,0.0,BANCO FORTALEZA,2026-07-13
10.55,0.0,0.0,BANCO FORTALEZA,2026-07-13
10.56,0.0,0.0,BANCO FORTALEZA,2026-07-13
10.6,0.0,0.0,BANCO FORTALEZA,2026-07-13
10.64,0.0,0.0,BANCO FORTALEZA,2026-07-13
10.65,0.0,0.0,BANCO FORTALEZA,2026-07-13
10.71,0.0,0.0,BANCO FORTALEZA,2026-07-13
10.768,0.0,0.0,BANCO FORTALEZA,2026-07-13
10.85,0.0,0.0,BANCO FORTALEZA,2026-07-13
9.6,1.0,440.0,BANCO GANADERO,2026-07-13
9.63,1.0,43924.0,BANCO GANADERO,2026-07-13
9.7,1.0,2755.0,BANCO GANADERO,2026-07-13
9.73,1.0,254257.0,BANCO GANADERO,2026-07-13
9.88,0.0,0.0,BANCO GANADERO,2026-07-13
9.96,1.0,48988.0,BANCO GANADERO,2026-07-13
9.99,0.0,0.0,BANCO GANADERO,2026-07-13
10.0,0.0,0.0,BANCO GANADERO,2026-07-13
10.1,0.0,0.0,BANCO GANADERO,2026-07-13
10.14,0.0,0.0,BANCO GANADERO,2026-07-13
10.19,0.0,0.0,BANCO GANADERO,2026-07-13
10.2,181.0,1050211.0,BANCO GANADERO,2026-07-13
10.24,18.0,25265.0,BANCO GANADERO,2026-07-13
10.25,0.0,0.0,BANCO GANADERO,2026-07-13
10.3,0.0,0.0,BANCO GANADERO,2026-07-13
10.32,1.0,70000.0,BANCO GANADERO,2026-07-13
10.35,0.0,0.0,BANCO GANADERO,2026-07-13
10.36,2.0,13768.0,BANCO GANADERO,2026-07-13
10.39,0.0,0.0,BANCO GANADERO,2026-07-13
10.4,7.0,16760.0,BANCO GANADERO,2026-07-13
10.4001,3.0,128.0,BANCO GANADERO,2026-07-13
10.43,0.0,0.0,BANCO GANADERO,2026-07-13
10.45,1.0,34311.0,BANCO GANADERO,2026-07-13
10.5,3.0,8.0,BANCO GANADERO,2026-07-13
10.51,1.0,2.0,BANCO GANADERO,2026-07-13
10.525,0.0,0.0,BANCO GANADERO,2026-07-13
10.55,0.0,0.0,BANCO GANADERO,2026-07-13
10.56,0.0,0.0,BANCO GANADERO,2026-07-13
10.6,0.0,0.0,BANCO GANADERO,2026-07-13
10.64,0.0,0.0,BANCO GANADERO,2026-07-13
10.65,0.0,0.0,BANCO GANADERO,2026-07-13
10.71,0.0,0.0,BANCO GANADERO,2026-07-13
10.768,0.0,0.0,BANCO GANADERO,2026-07-13
10.85,0.0,0.0,BANCO GANADERO,2026-07-13
9.6,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-07-13
9.63,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-07-13
9.7,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-07-13
9.73,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-07-13
9.88,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-07-13
9.96,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-07-13
9.99,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-07-13
10.0,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-07-13
10.1,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-07-13
10.14,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-07-13
10.19,1.0,1.0,BANCO MERCANTIL SANTA CRUZ,2026-07-13
10.2,182.0,291463.0,BANCO MERCANTIL SANTA CRUZ,2026-07-13
10.24,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-07-13
10.25,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-07-13
10.3,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-07-13
10.32,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-07-13
10.35,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-07-13
10.36,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-07-13
10.39,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-07-13
10.4,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-07-13
10.4001,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-07-13
10.43,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-07-13
10.45,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-07-13
10.5,1.0,70000.0,BANCO MERCANTIL SANTA CRUZ,2026-07-13
10.51,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-07-13
10.525,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-07-13
10.55,1.0,30000.0,BANCO MERCANTIL SANTA CRUZ,2026-07-13
10.56,0.0,0.0,BANCO MERCANTIL SANTA CRUZ,2026-07-13
10.6,3.0,19942.0,BANCO MERCANTIL SANTA CRUZ,2026-07-13
10.64,1.0,1000000.0,BANCO MERCANTIL SANTA CRUZ,2026-07-13
10.65,1.0,607651.0,BANCO MERCANTIL SANTA CRUZ,2026-07-13
10.71,1.0,99920.0,BANCO MERCANTIL SANTA CRUZ,2026-07-13
10.768,1.0,1500000.0,BANCO MERCANTIL SANTA CRUZ,2026-07-13
10.85,1.0,900.0,BANCO MERCANTIL SANTA CRUZ,2026-07-13
9.6,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-07-13
9.63,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-07-13
9.7,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-07-13
9.73,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-07-13
9.88,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-07-13
9.96,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-07-13
9.99,2.0,582.0,BANCO NACIONAL DE BOLIVIA,2026-07-13
10.0,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-07-13
10.1,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-07-13
10.14,1.0,41.0,BANCO NACIONAL DE BOLIVIA,2026-07-13
10.19,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-07-13
10.2,2.0,1380.0,BANCO NACIONAL DE BOLIVIA,2026-07-13
10.24,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-07-13
10.25,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-07-13
10.3,105.0,265942.0,BANCO NACIONAL DE BOLIVIA,2026-07-13
10.32,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-07-13
10.35,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-07-13
10.36,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-07-13
10.39,131.0,64072.0,BANCO NACIONAL DE BOLIVIA,2026-07-13
10.4,1.0,110554.0,BANCO NACIONAL DE BOLIVIA,2026-07-13
10.4001,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-07-13
10.43,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-07-13
10.45,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-07-13
10.5,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-07-13
10.51,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-07-13
10.525,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-07-13
10.55,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-07-13
10.56,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-07-13
10.6,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-07-13
10.64,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-07-13
10.65,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-07-13
10.71,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-07-13
10.768,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-07-13
10.85,0.0,0.0,BANCO NACIONAL DE BOLIVIA,2026-07-13
9.6,0.0,0.0,BANCO PRODEM,2026-07-13
9.63,0.0,0.0,BANCO PRODEM,2026-07-13
9.7,0.0,0.0,BANCO PRODEM,2026-07-13
9.73,0.0,0.0,BANCO PRODEM,2026-07-13
9.88,0.0,0.0,BANCO PRODEM,2026-07-13
9.96,0.0,0.0,BANCO PRODEM,2026-07-13
9.99,0.0,0.0,BANCO PRODEM,2026-07-13
10.0,0.0,0.0,BANCO PRODEM,2026-07-13
10.1,0.0,0.0,BANCO PRODEM,2026-07-13
10.14,0.0,0.0,BANCO PRODEM,2026-07-13
10.19,0.0,0.0,BANCO PRODEM,2026-07-13
10.2,0.0,0.0,BANCO PRODEM,2026-07-13
10.24,0.0,0.0,BANCO PRODEM,2026-07-13
10.25,0.0,0.0,BANCO PRODEM,2026-07-13
10.3,14.0,19587.0,BANCO PRODEM,2026-07-13
10.32,0.0,0.0,BANCO PRODEM,2026-07-13
10.35,0.0,0.0,BANCO PRODEM,2026-07-13
10.36,0.0,0.0,BANCO PRODEM,2026-07-13
10.39,0.0,0.0,BANCO PRODEM,2026-07-13
10.4,0.0,0.0,BANCO PRODEM,2026-07-13
10.4001,0.0,0.0,BANCO PRODEM,2026-07-13
10.43,0.0,0.0,BANCO PRODEM,2026-07-13
10.45,0.0,0.0,BANCO PRODEM,2026-07-13
10.5,0.0,0.0,BANCO PRODEM,2026-07-13
10.51,0.0,0.0,BANCO PRODEM,2026-07-13
10.525,0.0,0.0,BANCO PRODEM,2026-07-13
10.55,0.0,0.0,BANCO PRODEM,2026-07-13
10.56,0.0,0.0,BANCO PRODEM,2026-07-13
10.6,0.0,0.0,BANCO PRODEM,2026-07-13
10.64,0.0,0.0,BANCO PRODEM,2026-07-13
10.65,0.0,0.0,BANCO PRODEM,2026-07-13
10.71,0.0,0.0,BANCO PRODEM,2026-07-13
10.768,0.0,0.0,BANCO PRODEM,2026-07-13
10.85,0.0,0.0,BANCO PRODEM,2026-07-13
9.6,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-13
9.63,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-13
9.7,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-13
9.73,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-13
9.88,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-13
9.96,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-13
9.99,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-13
10.0,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-13
10.1,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-13
10.14,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-13
10.19,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-13
10.2,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-13
10.24,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-13
10.25,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-13
10.3,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-13
10.32,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-13
10.35,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-13
10.36,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-13
10.39,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-13
10.4,1.0,252.0,BANCO PYME DE LA COMUNIDAD,2026-07-13
10.4001,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-13
10.43,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-13
10.45,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-13
10.5,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-13
10.51,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-13
10.525,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-13
10.55,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-13
10.56,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-13
10.6,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-13
10.64,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-13
10.65,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-13
10.71,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-13
10.768,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-13
10.85,0.0,0.0,BANCO PYME DE LA COMUNIDAD,2026-07-13
9.6,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-13
9.63,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-13
9.7,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-13
9.73,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-13
9.88,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-13
9.96,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-13
9.99,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-13
10.0,2.0,99.0,BANCO PYME ECOFUTURO,2026-07-13
10.1,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-13
10.14,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-13
10.19,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-13
10.2,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-13
10.24,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-13
10.25,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-13
10.3,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-13
10.32,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-13
10.35,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-13
10.36,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-13
10.39,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-13
10.4,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-13
10.4001,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-13
10.43,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-13
10.45,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-13
10.5,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-13
10.51,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-13
10.525,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-13
10.55,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-13
10.56,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-13
10.6,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-13
10.64,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-13
10.65,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-13
10.71,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-13
10.768,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-13
10.85,0.0,0.0,BANCO PYME ECOFUTURO,2026-07-13
9.6,0.0,0.0,BANCO SOLIDARIO,2026-07-13
9.63,0.0,0.0,BANCO SOLIDARIO,2026-07-13
9.7,0.0,0.0,BANCO SOLIDARIO,2026-07-13
9.73,0.0,0.0,BANCO SOLIDARIO,2026-07-13
9.88,15.0,5520.0,BANCO SOLIDARIO,2026-07-13
9.96,0.0,0.0,BANCO SOLIDARIO,2026-07-13
9.99,0.0,0.0,BANCO SOLIDARIO,2026-07-13
10.0,1.0,6905.0,BANCO SOLIDARIO,2026-07-13
10.1,0.0,0.0,BANCO SOLIDARIO,2026-07-13
10.14,0.0,0.0,BANCO SOLIDARIO,2026-07-13
10.19,0.0,0.0,BANCO SOLIDARIO,2026-07-13
10.2,1.0,3655.0,BANCO SOLIDARIO,2026-07-13
10.24,1.0,19655.0,BANCO SOLIDARIO,2026-07-13
10.25,1.0,57810.0,BANCO SOLIDARIO,2026-07-13
10.3,1.0,38343.0,BANCO SOLIDARIO,2026-07-13
10.32,0.0,0.0,BANCO SOLIDARIO,2026-07-13
10.35,0.0,0.0,BANCO SOLIDARIO,2026-07-13
10.36,0.0,0.0,BANCO SOLIDARIO,2026-07-13
10.39,0.0,0.0,BANCO SOLIDARIO,2026-07-13
10.4,1.0,116601.0,BANCO SOLIDARIO,2026-07-13
10.4001,0.0,0.0,BANCO SOLIDARIO,2026-07-13
